hauljoin,specimen_id,species_code,length_mm,sex,weight_g,age,maturity,gonad_g,specimen_subsample_method,specimen_sample_type,age_determination_method,akfin_load_date,cruisejoin,hauljoin_1,haul,haul_type,performance,date_time_start,duration_hr,distance_fished_km,net_width_m,net_measured,net_height_m,stratum,latitude_dd_start,latitude_dd_end,longitude_dd_start,longitude_dd_end,station,depth_gear_m,depth_m,bottom_type,surface_temperature_c,gear_temperature_c,wire_length_m,gear,accessories,akfin_load_date_1,haul_year,yrmday,length_cm
-5734,331,471,500,1,920,4,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5734,177,3,0,2009-07-17T08:00:00Z,0.558,3.1,17.845,1,2.301,90,61.01132,60.98579,-176.3071,-176.2841,S-29,109,111,NA,5.8,0.9,366,44,15,2025-07-15T08:00:00Z,2009,2009-07-17,50
-5734,332,471,710,1,2820,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5734,177,3,0,2009-07-17T08:00:00Z,0.558,3.1,17.845,1,2.301,90,61.01132,60.98579,-176.3071,-176.2841,S-29,109,111,NA,5.8,0.9,366,44,15,2025-07-15T08:00:00Z,2009,2009-07-17,71
-5735,333,471,1020,2,8300,13,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5735,178,3,0,2009-07-17T08:00:00Z,0.561,3.078,17.765,1,2.137,61,60.69207,60.66437,-176.213,-176.2141,R-29,116,118,NA,6.4,1.2,366,44,15,2025-07-15T08:00:00Z,2009,2009-07-17,102
-5735,335,471,1000,1,8310,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5735,178,3,0,2009-07-17T08:00:00Z,0.561,3.078,17.765,1,2.137,61,60.69207,60.66437,-176.213,-176.2141,R-29,116,118,NA,6.4,1.2,366,44,15,2025-07-15T08:00:00Z,2009,2009-07-17,100
-5007,88,471,900,2,5562,10,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5007,58,3,0,2009-06-13T08:00:00Z,0.537,2.952,17.977,1,2.255,31,56.33547,56.34055,-166.3757,-166.4225,E-03,101,103,NA,4.7,1.8,320,44,15,2025-07-15T08:00:00Z,2009,2009-06-13,90
-5007,89,471,830,1,4410,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5007,58,3,0,2009-06-13T08:00:00Z,0.537,2.952,17.977,1,2.255,31,56.33547,56.34055,-166.3757,-166.4225,E-03,101,103,NA,4.7,1.8,320,44,15,2025-07-15T08:00:00Z,2009,2009-06-13,83
-5007,90,471,830,2,3938,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5007,58,3,0,2009-06-13T08:00:00Z,0.537,2.952,17.977,1,2.255,31,56.33547,56.34055,-166.3757,-166.4225,E-03,101,103,NA,4.7,1.8,320,44,15,2025-07-15T08:00:00Z,2009,2009-06-13,83
-5008,91,471,680,1,2056,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5008,59,3,0,2009-06-13T08:00:00Z,0.536,2.926,17.54,0,2.455,31,56.65361,56.67984,-166.44479,-166.4491,F-03,82,84,NA,4.8,-1,274,44,15,2025-07-15T08:00:00Z,2009,2009-06-13,68
-5008,92,471,980,2,8420,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5008,59,3,0,2009-06-13T08:00:00Z,0.536,2.926,17.54,0,2.455,31,56.65361,56.67984,-166.44479,-166.4491,F-03,82,84,NA,4.8,-1,274,44,15,2025-07-15T08:00:00Z,2009,2009-06-13,98
-5009,93,471,510,2,894,4,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5009,60,3,0,2009-06-14T08:00:00Z,0.541,3.007,17.16,0,1.773,31,57.65619,57.68279,-166.5114,-166.52049,I-03,65,67,NA,4.5,-1.1,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-14,51
-5009,94,471,500,1,826,5,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5009,60,3,0,2009-06-14T08:00:00Z,0.541,3.007,17.16,0,1.773,31,57.65619,57.68279,-166.5114,-166.52049,I-03,65,67,NA,4.5,-1.1,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-14,50
-5011,95,471,940,2,6250,11,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5011,62,3,0,2009-06-14T08:00:00Z,0.531,2.98,16.063,1,2.517,10,58.32038,58.34718,-166.55659,-166.5574,K-03,46,49,NA,2.7,1.8,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-14,94
-5011,96,471,490,1,826,4,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5011,62,3,0,2009-06-14T08:00:00Z,0.531,2.98,16.063,1,2.517,10,58.32038,58.34718,-166.55659,-166.5574,K-03,46,49,NA,2.7,1.8,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-14,49
-5011,97,471,730,2,2686,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5011,62,3,0,2009-06-14T08:00:00Z,0.531,2.98,16.063,1,2.517,10,58.32038,58.34718,-166.55659,-166.5574,K-03,46,49,NA,2.7,1.8,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-14,73
-5012,98,471,770,1,3120,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5012,63,3,0,2009-06-14T08:00:00Z,0.515,2.848,15.689,1,2.569,20,58.65499,58.68059,-166.5611,-166.5584,L-03,40,43,NA,3.3,2.3,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-14,77
-5012,99,471,680,2,1998,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5012,63,3,0,2009-06-14T08:00:00Z,0.515,2.848,15.689,1,2.569,20,58.65499,58.68059,-166.5611,-166.5584,L-03,40,43,NA,3.3,2.3,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-14,68
-5013,100,471,790,1,3618,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5013,64,3,0,2009-06-14T08:00:00Z,0.53,2.904,15.6,0,2.54,20,58.98611,59.01193,-166.57401,-166.58189,M-03,32,35,NA,3.3,3.1,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-14,79
-5013,101,471,850,2,4414,9,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5013,64,3,0,2009-06-14T08:00:00Z,0.53,2.904,15.6,0,2.54,20,58.98611,59.01193,-166.57401,-166.58189,M-03,32,35,NA,3.3,3.1,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-14,85
-5014,102,471,740,1,2446,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5014,65,3,0,2009-06-15T08:00:00Z,0.544,3.049,17.281,1,1.787,41,58.33772,58.31049,-167.8362,-167.84261,K-01,58,60,NA,4.2,0.7,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-15,74
-5014,103,471,530,2,996,4,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5014,65,3,0,2009-06-15T08:00:00Z,0.544,3.049,17.281,1,1.787,41,58.33772,58.31049,-167.8362,-167.84261,K-01,58,60,NA,4.2,0.7,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-15,53
-5014,104,471,780,2,3416,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5014,65,3,0,2009-06-15T08:00:00Z,0.544,3.049,17.281,1,1.787,41,58.33772,58.31049,-167.8362,-167.84261,K-01,58,60,NA,4.2,0.7,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-15,78
-5015,105,471,990,1,7550,13,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5015,66,3,0,2009-06-15T08:00:00Z,0.533,2.945,17.842,1,1.82,41,58.00494,57.97858,-167.80949,-167.8147,J-01,65,67,NA,4.3,-0.7,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-15,99
-5015,106,471,940,2,5670,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5015,66,3,0,2009-06-15T08:00:00Z,0.533,2.945,17.842,1,1.82,41,58.00494,57.97858,-167.80949,-167.8147,J-01,65,67,NA,4.3,-0.7,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-15,94
-5016,108,471,670,1,2436,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5016,67,3,0,2009-06-15T08:00:00Z,0.531,2.867,17.16,0,2.301,31,57.68399,57.65819,-167.7812,-167.7813,I-01,67,69,NA,4.7,-0.5,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-15,67
-5016,107,471,450,2,656,3,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5016,67,3,0,2009-06-15T08:00:00Z,0.531,2.867,17.16,0,2.301,31,57.68399,57.65819,-167.7812,-167.7813,I-01,67,69,NA,4.7,-0.5,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-15,45
-5016,109,471,550,1,1152,4,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5016,67,3,0,2009-06-15T08:00:00Z,0.531,2.867,17.16,0,2.301,31,57.68399,57.65819,-167.7812,-167.7813,I-01,67,69,NA,4.7,-0.5,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-15,55
-5017,110,471,440,1,596,3,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5017,68,3,0,2009-06-15T08:00:00Z,0.527,2.931,17.005,1,2.274,31,57.34679,57.32213,-167.75549,-167.7383,H-01,71,73,NA,5.1,-0.9,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-15,44
-5017,111,471,640,1,1818,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5017,68,3,0,2009-06-15T08:00:00Z,0.527,2.931,17.005,1,2.274,31,57.34679,57.32213,-167.75549,-167.7383,H-01,71,73,NA,5.1,-0.9,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-15,64
-5019,112,471,950,1,6560,9,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5019,70,3,0,2009-06-16T08:00:00Z,0.566,3.058,19.311,1,1.813,50,55.68624,55.65905,-166.3972,-166.3898,C-03,125,127,NA,6.2,3.2,366,44,15,2025-07-15T08:00:00Z,2009,2009-06-16,95
-5020,113,471,970,2,7540,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5020,71,3,0,2009-06-16T08:00:00Z,0.542,2.961,18.638,1,2.011,50,55.34632,55.32378,-165.79359,-165.76871,B-04,118,120,NA,5.8,3.6,366,44,15,2025-07-15T08:00:00Z,2009,2009-06-16,97
-5020,114,471,890,1,5070,11,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5020,71,3,0,2009-06-16T08:00:00Z,0.542,2.961,18.638,1,2.011,50,55.34632,55.32378,-165.79359,-165.76871,B-04,118,120,NA,5.8,3.6,366,44,15,2025-07-15T08:00:00Z,2009,2009-06-16,89
-5190,115,471,1060,2,8690,10,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5190,72,3,0,2009-06-19T08:00:00Z,0.552,2.906,18.404,1,2.023,50,54.97957,55.00566,-166.3364,-166.33971,A-03,141,143,NA,6.3,3.5,411,44,15,2025-07-15T08:00:00Z,2009,2009-06-19,106
-5191,116,471,1040,2,9190,10,4,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5191,73,3,0,2009-06-19T08:00:00Z,0.574,3.113,18.167,1,2.026,50,54.99018,55.01698,-166.92889,-166.9429,A-02,153,155,NA,6.2,3.5,457,44,15,2025-07-15T08:00:00Z,2009,2009-06-19,104
-5191,117,471,1080,2,11270,11,4,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5191,73,3,0,2009-06-19T08:00:00Z,0.574,3.113,18.167,1,2.026,50,54.99018,55.01698,-166.92889,-166.9429,A-02,153,155,NA,6.2,3.5,457,44,15,2025-07-15T08:00:00Z,2009,2009-06-19,108
-5196,118,471,1070,2,9230,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5196,78,3,0,2009-06-20T08:00:00Z,0.576,3.242,18.056,1,2.073,50,56.33301,56.36203,-167.65939,-167.66451,E-01,126,128,NA,6.1,2.6,411,44,15,2025-07-15T08:00:00Z,2009,2009-06-20,107
-5196,119,471,1010,2,6550,14,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5196,78,3,0,2009-06-20T08:00:00Z,0.576,3.242,18.056,1,2.073,50,56.33301,56.36203,-167.65939,-167.66451,E-01,126,128,NA,6.1,2.6,411,44,15,2025-07-15T08:00:00Z,2009,2009-06-20,101
-5197,120,471,810,2,3746,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5197,79,3,0,2009-06-20T08:00:00Z,0.548,3.071,17.367,1,2.244,31,56.65935,56.6869,-167.6761,-167.6799,F-01,99,101,NA,5.7,1.4,320,44,15,2025-07-15T08:00:00Z,2009,2009-06-20,81
-5197,121,471,230,2,76,0,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5197,79,3,0,2009-06-20T08:00:00Z,0.548,3.071,17.367,1,2.244,31,56.65935,56.6869,-167.6761,-167.6799,F-01,99,101,NA,5.7,1.4,320,44,15,2025-07-15T08:00:00Z,2009,2009-06-20,23
-5198,122,471,910,2,5310,11,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5198,80,3,0,2009-06-20T08:00:00Z,0.553,3.003,16.784,1,2.355,31,56.99063,57.01767,-167.6994,-167.6994,G-01,75,77,NA,5.4,-0.5,274,44,15,2025-07-15T08:00:00Z,2009,2009-06-20,91
-5198,123,471,310,2,244,1,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5198,80,3,0,2009-06-20T08:00:00Z,0.553,3.003,16.784,1,2.355,31,56.99063,57.01767,-167.6994,-167.6994,G-01,75,77,NA,5.4,-0.5,274,44,15,2025-07-15T08:00:00Z,2009,2009-06-20,31
-5198,124,471,310,1,202,1,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5198,80,3,0,2009-06-20T08:00:00Z,0.553,3.003,16.784,1,2.355,31,56.99063,57.01767,-167.6994,-167.6994,G-01,75,77,NA,5.4,-0.5,274,44,15,2025-07-15T08:00:00Z,2009,2009-06-20,31
-5200,125,471,540,2,1280,6,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5200,82,3,0,2009-06-21T08:00:00Z,0.545,2.988,16.58,0,2.578,20,58.64617,58.67275,-167.2169,-167.2247,L-02,42,45,NA,2.4,2.1,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-21,54
-5200,127,471,750,1,3250,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5200,82,3,0,2009-06-21T08:00:00Z,0.545,2.988,16.58,0,2.578,20,58.64617,58.67275,-167.2169,-167.2247,L-02,42,45,NA,2.4,2.1,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-21,75
-5201,128,471,650,2,1900,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5201,83,3,0,2009-06-21T08:00:00Z,0.514,2.877,15.6,0,2.595,20,58.98351,59.00937,-167.24381,-167.2462,M-02,38,41,NA,2.8,2.7,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-21,65
-5201,129,471,990,2,7020,14,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5201,83,3,0,2009-06-21T08:00:00Z,0.514,2.877,15.6,0,2.595,20,58.98351,59.00937,-167.24381,-167.2462,M-02,38,41,NA,2.8,2.7,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-21,99
-5201,130,471,760,1,3080,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5201,83,3,0,2009-06-21T08:00:00Z,0.514,2.877,15.6,0,2.595,20,58.98351,59.00937,-167.24381,-167.2462,M-02,38,41,NA,2.8,2.7,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-21,76
-5202,132,471,740,2,2870,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5202,84,3,0,2009-06-21T08:00:00Z,0.53,3.033,15.191,1,2.57,20,59.31599,59.34304,-167.28169,-167.2886,N-02,30,33,NA,3.4,3.3,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-21,74
-5203,133,471,790,2,3320,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5203,85,3,0,2009-06-21T08:00:00Z,0.535,3.021,15.6,0,2.535,20,59.34416,59.34735,-166.627,-166.5744,N-03,26,29,NA,4.6,4.9,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-21,79
-5203,134,471,840,1,4710,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5203,85,3,0,2009-06-21T08:00:00Z,0.535,3.021,15.6,0,2.535,20,59.34416,59.34735,-166.627,-166.5744,N-03,26,29,NA,4.6,4.9,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-21,84
-5203,135,471,750,1,3040,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5203,85,3,0,2009-06-21T08:00:00Z,0.535,3.021,15.6,0,2.535,20,59.34416,59.34735,-166.627,-166.5744,N-03,26,29,NA,4.6,4.9,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-21,75
-5204,136,471,940,2,6400,10,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5204,86,3,1.12,2009-06-22T08:00:00Z,0.387,2.133,15.582,1,2.645,20,59.3192,59.33659,-165.93201,-165.94769,N-04,22,25,NA,5.8,5.8,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-22,94
-5204,137,471,880,1,4950,9,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5204,86,3,1.12,2009-06-22T08:00:00Z,0.387,2.133,15.582,1,2.645,20,59.3192,59.33659,-165.93201,-165.94769,N-04,22,25,NA,5.8,5.8,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-22,88
-5207,138,471,990,2,8860,11,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5207,89,3,0,2009-06-22T08:00:00Z,0.533,3.086,15.003,1,2.699,20,59.66866,59.66768,-167.2832,-167.33771,O-02,29,32,NA,4.3,4.2,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-22,99
-5207,139,471,820,1,4600,8,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5207,89,3,0,2009-06-22T08:00:00Z,0.533,3.086,15.003,1,2.699,20,59.66866,59.66768,-167.2832,-167.33771,O-02,29,32,NA,4.3,4.2,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-22,82
-5208,140,471,710,2,2850,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5208,90,3,0,2009-06-22T08:00:00Z,0.527,2.979,14.76,1,2.593,20,59.65241,59.67855,-167.9483,-167.9599,O-01,33,36,NA,3.5,3.5,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-22,71
-5208,141,471,740,2,3360,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5208,90,3,0,2009-06-22T08:00:00Z,0.527,2.979,14.76,1,2.593,20,59.65241,59.67855,-167.9483,-167.9599,O-01,33,36,NA,3.5,3.5,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-22,74
-5209,142,471,950,2,8540,11,4,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5209,91,3,0,2009-06-23T08:00:00Z,0.548,3.045,15.6,0,2.574,20,60.02067,59.99352,-167.98621,-167.99339,P-01,23,26,NA,3.8,3.8,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,95
-5209,143,471,820,2,4590,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5209,91,3,0,2009-06-23T08:00:00Z,0.548,3.045,15.6,0,2.574,20,60.02067,59.99352,-167.98621,-167.99339,P-01,23,26,NA,3.8,3.8,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,82
-5209,144,471,1010,2,9640,12,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5209,91,3,0,2009-06-23T08:00:00Z,0.548,3.045,15.6,0,2.574,20,60.02067,59.99352,-167.98621,-167.99339,P-01,23,26,NA,3.8,3.8,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,101
-5210,145,471,840,2,4730,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5210,92,3,0,2009-06-23T08:00:00Z,0.523,2.874,15.6,0,2.072,20,59.98901,60.01356,-168.65021,-168.66631,P-18,37,39,NA,2.6,2.6,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,84
-5210,146,471,900,2,5590,9,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5210,92,3,0,2009-06-23T08:00:00Z,0.523,2.874,15.6,0,2.072,20,59.98901,60.01356,-168.65021,-168.66631,P-18,37,39,NA,2.6,2.6,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,90
-5210,147,471,530,2,1140,5,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5210,92,3,0,2009-06-23T08:00:00Z,0.523,2.874,15.6,0,2.072,20,59.98901,60.01356,-168.65021,-168.66631,P-18,37,39,NA,2.6,2.6,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,53
-5211,148,471,1040,2,9130,16,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5211,93,3,0,2009-06-23T08:00:00Z,0.527,2.887,16.341,1,2.307,20,60.31624,60.34205,-168.68539,-168.6911,Q-18,35,37,NA,2.4,2.3,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,104
-5211,149,471,700,2,2590,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5211,93,3,0,2009-06-23T08:00:00Z,0.527,2.887,16.341,1,2.307,20,60.31624,60.34205,-168.68539,-168.6911,Q-18,35,37,NA,2.4,2.3,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,70
-5211,150,471,990,2,7410,13,3,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5211,93,3,0,2009-06-23T08:00:00Z,0.527,2.887,16.341,1,2.307,20,60.31624,60.34205,-168.68539,-168.6911,Q-18,35,37,NA,2.4,2.3,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,99
-5212,151,471,840,2,4060,10,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5212,94,3,0,2009-06-23T08:00:00Z,0.538,2.92,15.6,0,2.286,20,60.33419,60.33483,-168.00639,-167.9537,Q-01,30,32,NA,4.5,4.1,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,84
-5212,152,471,920,2,5958,11,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5212,94,3,0,2009-06-23T08:00:00Z,0.538,2.92,15.6,0,2.286,20,60.33419,60.33483,-168.00639,-167.9537,Q-01,30,32,NA,4.5,4.1,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,92
-5212,153,471,770,1,3002,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5212,94,3,0,2009-06-23T08:00:00Z,0.538,2.92,15.6,0,2.286,20,60.33419,60.33483,-168.00639,-167.9537,Q-01,30,32,NA,4.5,4.1,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,77
-5213,154,471,870,2,5820,7,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5213,95,3,0,2009-06-23T08:00:00Z,0.391,2.218,15.6,0,2.104,20,60.33153,60.33647,-167.29671,-167.2579,Q-02,29,31,NA,5.6,5.1,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,87
-5213,155,471,810,2,4490,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5213,95,3,0,2009-06-23T08:00:00Z,0.391,2.218,15.6,0,2.104,20,60.33153,60.33647,-167.29671,-167.2579,Q-02,29,31,NA,5.6,5.1,137,44,15,2025-07-15T08:00:00Z,2009,2009-06-23,81
-5214,156,471,560,2,1200,4,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5214,96,3,0,2009-06-24T08:00:00Z,0.538,2.965,16.58,0,2.232,20,59.68163,59.65506,-169.26669,-169.27119,O-19,46,48,NA,3.3,1.3,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,56
-5214,157,471,820,2,4550,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5214,96,3,0,2009-06-24T08:00:00Z,0.538,2.965,16.58,0,2.232,20,59.68163,59.65506,-169.26669,-169.27119,O-19,46,48,NA,3.3,1.3,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,82
-5214,158,471,640,1,1916,6,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5214,96,3,0,2009-06-24T08:00:00Z,0.538,2.965,16.58,0,2.232,20,59.68163,59.65506,-169.26669,-169.27119,O-19,46,48,NA,3.3,1.3,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,64
-5215,159,471,470,2,772,3,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5215,97,3,0,2009-06-24T08:00:00Z,0.529,2.937,16.255,1,2.064,20,59.3496,59.3232,-169.228,-169.2254,N-19,48,50,NA,3.4,1.3,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,47
-5215,160,471,570,2,1262,5,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5215,97,3,0,2009-06-24T08:00:00Z,0.529,2.937,16.255,1,2.064,20,59.3496,59.3232,-169.228,-169.2254,N-19,48,50,NA,3.4,1.3,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,57
-5215,161,471,660,1,2130,7,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5215,97,3,0,2009-06-24T08:00:00Z,0.529,2.937,16.255,1,2.064,20,59.3496,59.3232,-169.228,-169.2254,N-19,48,50,NA,3.4,1.3,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,66
-5216,162,471,590,1,1372,5,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5216,98,3,0,2009-06-24T08:00:00Z,0.529,2.958,17.014,1,2.272,41,59.01724,58.99062,-169.18401,-169.1848,M-19,52,54,NA,4,1,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,59
-5216,163,471,450,2,714,3,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5216,98,3,0,2009-06-24T08:00:00Z,0.529,2.958,17.014,1,2.272,41,59.01724,58.99062,-169.18401,-169.1848,M-19,52,54,NA,4,1,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,45
-5216,164,471,530,2,1190,5,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5216,98,3,0,2009-06-24T08:00:00Z,0.529,2.958,17.014,1,2.272,41,59.01724,58.99062,-169.18401,-169.1848,M-19,52,54,NA,4,1,183,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,53
-5217,165,471,850,2,4400,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5217,99,3,0,2009-06-24T08:00:00Z,0.547,3.039,17.16,0,1.892,41,58.67595,58.64867,-169.1628,-169.1666,L-19,61,63,NA,4.9,-0.3,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,85
-5217,166,471,790,1,3560,8,2,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5217,99,3,0,2009-06-24T08:00:00Z,0.547,3.039,17.16,0,1.892,41,58.67595,58.64867,-169.1628,-169.1666,L-19,61,63,NA,4.9,-0.3,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,79
-5217,167,471,430,2,662,3,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5217,99,3,0,2009-06-24T08:00:00Z,0.547,3.039,17.16,0,1.892,41,58.67595,58.64867,-169.1628,-169.1666,L-19,61,63,NA,4.9,-0.3,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,43
-5218,168,471,620,1,1896,6,1,NA,1,9,10,2025-07-15T08:00:00Z,-634,-5218,100,3,0,2009-06-24T08:00:00Z,0.603,3.229,17.642,1,1.884,41,58.34136,58.31237,-169.12981,-169.13319,K-19,65,67,NA,5.3,-0.6,229,44,15,2025-07-15T08:00:00Z,2009,2009-06-24,62
